order_id,date,time,Time_slots
11422,10-07-2015,14:31:03,14-15
11423,10-07-2015,14:34:16,14-15
11424,10-07-2015,14:36:32,14-15
11425,10-07-2015,15:05:32,15-16
11426,10-07-2015,15:13:53,15-16
11427,10-07-2015,15:19:48,15-16
11428,10-07-2015,15:39:20,15-16
11429,10-07-2015,15:46:06,15-16
11430,10-07-2015,15:52:38,15-16
11431,10-07-2015,15:53:42,15-16
11432,10-07-2015,16:10:32,16-17
11433,10-07-2015,16:19:49,16-17
11434,10-07-2015,16:45:50,16-17
11435,10-07-2015,16:54:37,16-17
11436,10-07-2015,17:02:50,17-18
11437,10-07-2015,17:03:28,17-18
11438,10-07-2015,17:36:48,17-18
11439,10-07-2015,17:45:54,17-18
11440,10-07-2015,18:03:55,18-19
11441,10-07-2015,18:12:15,18-19
11442,10-07-2015,18:17:43,18-19
11443,10-07-2015,18:24:21,18-19
11444,10-07-2015,18:24:56,18-19
11445,10-07-2015,18:46:25,18-19
11446,10-07-2015,18:52:53,18-19
11447,10-07-2015,18:54:46,18-19
11448,10-07-2015,18:56:39,18-19
11449,10-07-2015,19:03:06,19-20
11450,10-07-2015,19:10:44,19-20
11451,10-07-2015,19:13:49,19-20
11452,10-07-2015,19:29:19,19-20
11453,10-07-2015,19:53:19,19-20
11454,10-07-2015,19:59:19,19-20
11455,10-07-2015,20:19:22,20-21
11456,10-07-2015,20:20:01,20-21
11457,10-07-2015,20:26:49,20-21
11458,10-07-2015,20:44:16,20-21
11459,10-07-2015,20:54:03,20-21
11460,10-07-2015,21:26:07,21-22
11461,10-07-2015,21:38:45,21-22
11462,10-07-2015,21:50:39,21-22
11463,10-07-2015,22:03:06,22-23
11464,10-07-2015,22:14:54,22-23
11465,10-07-2015,22:20:47,22-23
11466,10-07-2015,22:26:19,22-23
11467,10-07-2015,22:30:44,22-23
11468,10-07-2015,22:37:56,22-23
11469,10-07-2015,22:48:03,22-23
11470,11-07-2015,11:59:42,11-12
11471,11-07-2015,12:23:19,12-13
11472,11-07-2015,12:25:34,12-13
11473,11-07-2015,12:27:34,12-13
11474,11-07-2015,12:43:12,12-13
11475,11-07-2015,12:44:23,12-13
11476,11-07-2015,13:03:45,13-14
11477,11-07-2015,13:22:42,13-14
11478,11-07-2015,13:48:39,13-14
11479,11-07-2015,13:52:29,13-14
11480,11-07-2015,14:11:54,14-15
11481,11-07-2015,14:14:23,14-15
11482,11-07-2015,14:56:29,14-15
11483,11-07-2015,15:19:11,15-16
11484,11-07-2015,15:43:19,15-16
11485,11-07-2015,15:50:27,15-16
11486,11-07-2015,16:03:30,16-17
11487,11-07-2015,16:05:35,16-17
11488,11-07-2015,16:09:52,16-17
11489,11-07-2015,16:10:07,16-17
11490,11-07-2015,16:30:45,16-17
11491,11-07-2015,16:34:02,16-17
11492,11-07-2015,16:40:06,16-17
11493,11-07-2015,17:26:25,17-18
11494,11-07-2015,17:32:59,17-18
11495,11-07-2015,17:36:02,17-18
11496,11-07-2015,17:40:39,17-18
11497,11-07-2015,17:44:46,17-18
11498,11-07-2015,18:04:40,18-19
11499,11-07-2015,18:10:42,18-19
11500,11-07-2015,18:12:12,18-19
11501,11-07-2015,18:36:27,18-19
11502,11-07-2015,18:51:59,18-19
11503,11-07-2015,18:52:06,18-19
11504,11-07-2015,19:15:47,19-20
11505,11-07-2015,19:23:45,19-20
11506,11-07-2015,19:32:59,19-20
11507,11-07-2015,19:41:07,19-20
11508,11-07-2015,19:51:12,19-20
11509,11-07-2015,19:58:13,19-20
11510,11-07-2015,20:05:02,20-21
11511,11-07-2015,20:10:06,20-21
11512,11-07-2015,20:12:53,20-21
11513,11-07-2015,20:18:09,20-21
11514,11-07-2015,20:37:29,20-21
11515,11-07-2015,20:39:51,20-21
11516,11-07-2015,20:40:51,20-21
11517,11-07-2015,20:43:19,20-21
11518,11-07-2015,20:55:04,20-21
11519,11-07-2015,21:16:31,21-22
11520,11-07-2015,21:46:41,21-22
11521,11-07-2015,21:53:57,21-22
11522,11-07-2015,22:18:23,22-23
11523,12-07-2015,11:42:17,11-12
11524,12-07-2015,11:52:33,11-12
11525,12-07-2015,12:13:11,12-13
11526,12-07-2015,12:31:18,12-13
11527,12-07-2015,12:39:50,12-13
11528,12-07-2015,13:02:12,13-14
11529,12-07-2015,13:13:54,13-14
11530,12-07-2015,13:20:48,13-14
11531,12-07-2015,13:22:39,13-14
11532,12-07-2015,13:27:45,13-14
11533,12-07-2015,13:29:10,13-14
11534,12-07-2015,13:34:42,13-14
11535,12-07-2015,13:53:38,13-14
11536,12-07-2015,14:06:00,14-15
11537,12-07-2015,14:15:27,14-15
11538,12-07-2015,14:17:07,14-15
11539,12-07-2015,14:39:17,14-15
11540,12-07-2015,15:46:39,15-16
11541,12-07-2015,16:25:25,16-17
11542,12-07-2015,16:30:36,16-17
11543,12-07-2015,16:37:10,16-17
11544,12-07-2015,16:38:23,16-17
11545,12-07-2015,16:40:52,16-17
11546,12-07-2015,16:53:07,16-17
11547,12-07-2015,16:59:17,16-17
11548,12-07-2015,17:03:03,17-18
11549,12-07-2015,17:04:28,17-18
11550,12-07-2015,17:20:18,17-18
11551,12-07-2015,17:23:28,17-18
11552,12-07-2015,17:32:22,17-18
11553,12-07-2015,17:48:25,17-18
11554,12-07-2015,17:58:46,17-18
11555,12-07-2015,17:58:57,17-18
11556,12-07-2015,18:04:11,18-19
11557,12-07-2015,18:09:03,18-19
11558,12-07-2015,18:31:48,18-19
11559,12-07-2015,18:35:39,18-19
11560,12-07-2015,18:38:14,18-19
11561,12-07-2015,18:38:47,18-19
11562,12-07-2015,18:41:14,18-19
11563,12-07-2015,18:43:52,18-19
11564,12-07-2015,18:45:05,18-19
11565,12-07-2015,18:52:04,18-19
11566,12-07-2015,19:15:20,19-20
11567,12-07-2015,19:52:36,19-20
11568,12-07-2015,20:08:13,20-21
11569,12-07-2015,20:41:47,20-21
11570,12-07-2015,20:44:19,20-21
11571,12-07-2015,20:48:31,20-21
11572,12-07-2015,21:08:50,21-22
11573,12-07-2015,21:19:17,21-22
11574,12-07-2015,21:30:10,21-22
11575,12-07-2015,21:57:54,21-22
11576,12-07-2015,22:09:07,22-23
11577,12-07-2015,22:09:09,22-23
11578,12-07-2015,22:10:14,22-23
11579,12-07-2015,22:17:01,22-23
11580,12-07-2015,23:02:51,23-24
11581,13-07-2015,11:18:43,11-12
11582,13-07-2015,11:18:53,11-12
11583,13-07-2015,11:28:40,11-12
11584,13-07-2015,11:28:51,11-12
11585,13-07-2015,11:31:29,11-12
11586,13-07-2015,11:38:36,11-12
11587,13-07-2015,11:39:55,11-12
11588,13-07-2015,11:45:51,11-12
11589,13-07-2015,11:52:29,11-12
11590,13-07-2015,11:52:51,11-12
11591,13-07-2015,11:57:13,11-12
11592,13-07-2015,12:01:07,12-13
11593,13-07-2015,12:02:30,12-13
11594,13-07-2015,12:04:37,12-13
11595,13-07-2015,12:09:47,12-13
11596,13-07-2015,12:11:51,12-13
11597,13-07-2015,12:22:13,12-13
11598,13-07-2015,13:18:19,13-14
11599,13-07-2015,13:37:50,13-14
11600,13-07-2015,13:38:37,13-14
11601,13-07-2015,13:47:09,13-14
11602,13-07-2015,13:50:20,13-14
11603,13-07-2015,13:53:58,13-14
11604,13-07-2015,14:24:00,14-15
11605,13-07-2015,14:30:53,14-15
11606,13-07-2015,15:01:18,15-16
11607,13-07-2015,15:33:13,15-16
11608,13-07-2015,15:33:26,15-16
11609,13-07-2015,15:50:26,15-16
11610,13-07-2015,16:08:36,16-17
11611,13-07-2015,16:15:28,16-17
11612,13-07-2015,16:23:39,16-17
11613,13-07-2015,16:38:34,16-17
11614,13-07-2015,17:11:41,17-18
11615,13-07-2015,17:12:05,17-18
11616,13-07-2015,17:28:25,17-18
11617,13-07-2015,17:34:28,17-18
11618,13-07-2015,17:54:32,17-18
11619,13-07-2015,17:54:33,17-18
11620,13-07-2015,18:05:54,18-19
11621,13-07-2015,18:11:46,18-19
11622,13-07-2015,18:16:55,18-19
11623,13-07-2015,18:27:55,18-19
11624,13-07-2015,18:32:37,18-19
11625,13-07-2015,18:41:42,18-19
11626,13-07-2015,19:01:05,19-20
11627,13-07-2015,19:12:17,19-20
11628,13-07-2015,19:15:35,19-20
11629,13-07-2015,19:23:12,19-20
11630,13-07-2015,19:44:50,19-20
11631,13-07-2015,19:47:07,19-20
11632,13-07-2015,19:51:28,19-20
11633,13-07-2015,20:19:31,20-21
11634,13-07-2015,21:16:50,21-22
11635,14-07-2015,11:27:09,11-12
11636,14-07-2015,11:33:28,11-12
11637,14-07-2015,11:56:49,11-12
11638,14-07-2015,11:57:35,11-12
11639,14-07-2015,12:04:06,12-13
11640,14-07-2015,12:10:47,12-13
11641,14-07-2015,12:11:07,12-13
11642,14-07-2015,12:22:22,12-13
11643,14-07-2015,12:33:10,12-13
11644,14-07-2015,12:55:41,12-13
11645,14-07-2015,12:56:03,12-13
11646,14-07-2015,12:58:04,12-13
11647,14-07-2015,12:59:14,12-13
11648,14-07-2015,13:00:55,13-14
11649,14-07-2015,13:02:52,13-14
11650,14-07-2015,13:05:21,13-14
11651,14-07-2015,13:05:54,13-14
11652,14-07-2015,13:15:57,13-14
11653,14-07-2015,13:20:30,13-14
11654,14-07-2015,13:20:41,13-14
11655,14-07-2015,13:36:45,13-14
11656,14-07-2015,13:47:16,13-14
11657,14-07-2015,14:03:28,14-15
11658,14-07-2015,14:11:45,14-15
11659,14-07-2015,14:21:28,14-15
11660,14-07-2015,15:18:58,15-16
11661,14-07-2015,15:21:38,15-16
11662,14-07-2015,15:36:24,15-16
11663,14-07-2015,15:48:22,15-16
11664,14-07-2015,15:57:02,15-16
11665,14-07-2015,16:12:42,16-17
11666,14-07-2015,16:14:43,16-17
11667,14-07-2015,16:37:35,16-17
11668,14-07-2015,16:58:21,16-17
11669,14-07-2015,17:08:30,17-18
11670,14-07-2015,17:13:03,17-18
11671,14-07-2015,17:45:20,17-18
11672,14-07-2015,18:09:50,18-19
11673,14-07-2015,18:37:22,18-19
11674,14-07-2015,18:58:09,18-19
11675,14-07-2015,19:05:03,19-20
11676,14-07-2015,19:07:51,19-20
11677,14-07-2015,19:20:16,19-20
11678,14-07-2015,19:35:55,19-20
11679,14-07-2015,19:39:14,19-20
11680,14-07-2015,19:39:40,19-20
11681,14-07-2015,19:40:46,19-20
11682,14-07-2015,19:41:58,19-20
11683,14-07-2015,19:47:01,19-20
11684,14-07-2015,19:52:25,19-20
11685,14-07-2015,19:53:12,19-20
11686,14-07-2015,20:02:00,20-21
11687,14-07-2015,20:16:03,20-21
11688,14-07-2015,20:54:37,20-21
11689,14-07-2015,20:57:33,20-21
11690,14-07-2015,21:13:22,21-22
11691,14-07-2015,21:14:05,21-22
11692,14-07-2015,22:21:02,22-23
11693,14-07-2015,22:29:25,22-23
11694,15-07-2015,11:29:28,11-12
11695,15-07-2015,11:39:07,11-12
11696,15-07-2015,11:47:38,11-12
11697,15-07-2015,11:49:26,11-12
11698,15-07-2015,12:03:28,12-13
11699,15-07-2015,12:05:13,12-13
11700,15-07-2015,12:06:27,12-13
11701,15-07-2015,12:19:51,12-13
11702,15-07-2015,12:22:25,12-13
11703,15-07-2015,12:24:20,12-13
11704,15-07-2015,12:31:03,12-13
11705,15-07-2015,12:32:39,12-13
11706,15-07-2015,12:34:23,12-13
11707,15-07-2015,12:39:00,12-13
11708,15-07-2015,13:00:12,13-14
11709,15-07-2015,13:04:29,13-14
11710,15-07-2015,13:27:50,13-14
11711,15-07-2015,13:31:07,13-14
11712,15-07-2015,13:35:26,13-14
11713,15-07-2015,13:43:22,13-14
11714,15-07-2015,13:53:01,13-14
11715,15-07-2015,14:25:22,14-15
11716,15-07-2015,14:31:06,14-15
11717,15-07-2015,14:35:07,14-15
11718,15-07-2015,15:17:43,15-16
11719,15-07-2015,15:36:23,15-16
11720,15-07-2015,15:39:58,15-16
11721,15-07-2015,15:45:33,15-16
11722,15-07-2015,15:53:07,15-16
11723,15-07-2015,15:59:22,15-16
11724,15-07-2015,16:01:38,16-17
11725,15-07-2015,16:03:05,16-17
11726,15-07-2015,16:07:09,16-17
11727,15-07-2015,16:10:24,16-17
11728,15-07-2015,16:26:22,16-17
11729,15-07-2015,16:35:14,16-17
11730,15-07-2015,16:42:22,16-17
11731,15-07-2015,16:48:35,16-17
11732,15-07-2015,17:14:39,17-18
11733,15-07-2015,17:17:50,17-18
11734,15-07-2015,17:22:04,17-18
11735,15-07-2015,17:24:14,17-18
11736,15-07-2015,17:31:58,17-18
11737,15-07-2015,17:36:30,17-18
11738,15-07-2015,17:45:39,17-18
11739,15-07-2015,17:50:40,17-18
11740,15-07-2015,18:26:50,18-19
11741,15-07-2015,18:32:58,18-19
11742,15-07-2015,18:34:53,18-19
11743,15-07-2015,18:58:08,18-19
11744,15-07-2015,19:11:31,19-20
11745,15-07-2015,19:33:12,19-20
11746,15-07-2015,20:09:24,20-21
11747,15-07-2015,20:11:26,20-21
11748,15-07-2015,20:35:39,20-21
11749,15-07-2015,21:08:53,21-22
11750,15-07-2015,21:38:29,21-22
11751,15-07-2015,21:45:35,21-22
11752,15-07-2015,21:47:30,21-22
11753,15-07-2015,22:10:11,22-23
11754,15-07-2015,22:16:31,22-23
11755,15-07-2015,22:56:31,22-23
11756,16-07-2015,11:18:22,11-12
11757,16-07-2015,11:25:03,11-12
11758,16-07-2015,11:30:31,11-12
11759,16-07-2015,11:46:55,11-12
11760,16-07-2015,12:04:45,12-13
11761,16-07-2015,12:06:18,12-13
11762,16-07-2015,12:15:21,12-13
11763,16-07-2015,12:19:28,12-13
11764,16-07-2015,12:39:01,12-13
11765,16-07-2015,12:42:51,12-13
11766,16-07-2015,12:46:46,12-13
11767,16-07-2015,12:59:05,12-13
11768,16-07-2015,13:06:03,13-14
11769,16-07-2015,13:22:39,13-14
11770,16-07-2015,13:37:06,13-14
11771,16-07-2015,14:01:07,14-15
11772,16-07-2015,14:06:56,14-15
11773,16-07-2015,14:18:57,14-15
11774,16-07-2015,14:19:50,14-15
11775,16-07-2015,14:33:50,14-15
11776,16-07-2015,15:14:39,15-16
11777,16-07-2015,15:24:35,15-16
11778,16-07-2015,15:29:14,15-16
11779,16-07-2015,15:58:44,15-16
11780,16-07-2015,16:02:24,16-17
11781,16-07-2015,16:13:59,16-17
11782,16-07-2015,16:14:04,16-17
11783,16-07-2015,16:17:15,16-17
11784,16-07-2015,16:21:43,16-17
11785,16-07-2015,16:33:13,16-17
11786,16-07-2015,16:37:02,16-17
11787,16-07-2015,16:45:54,16-17
11788,16-07-2015,17:21:55,17-18
11789,16-07-2015,17:29:23,17-18
11790,16-07-2015,17:30:17,17-18
11791,16-07-2015,17:31:00,17-18
11792,16-07-2015,17:47:44,17-18
11793,16-07-2015,17:52:14,17-18
11794,16-07-2015,18:02:45,18-19
11795,16-07-2015,18:14:42,18-19
11796,16-07-2015,18:23:08,18-19
11797,16-07-2015,18:24:13,18-19
11798,16-07-2015,18:36:26,18-19
11799,16-07-2015,19:34:18,19-20
11800,16-07-2015,19:41:58,19-20
11801,16-07-2015,19:48:21,19-20
11802,16-07-2015,19:56:13,19-20
11803,16-07-2015,19:58:05,19-20
11804,16-07-2015,20:46:14,20-21
11805,16-07-2015,20:46:38,20-21
11806,16-07-2015,20:52:02,20-21
11807,16-07-2015,21:08:49,21-22
11808,16-07-2015,21:38:18,21-22
11809,16-07-2015,22:02:31,22-23
11810,16-07-2015,22:06:25,22-23
11811,16-07-2015,22:24:24,22-23
11812,17-07-2015,11:31:14,11-12
11813,17-07-2015,11:38:27,11-12
11814,17-07-2015,11:51:00,11-12
11815,17-07-2015,12:28:50,12-13
11816,17-07-2015,12:32:51,12-13
11817,17-07-2015,12:37:41,12-13
11818,17-07-2015,12:38:23,12-13
11819,17-07-2015,12:48:33,12-13
11820,17-07-2015,12:51:53,12-13
11821,17-07-2015,12:58:00,12-13
11822,17-07-2015,13:00:15,13-14
11823,17-07-2015,13:09:29,13-14
11824,17-07-2015,13:13:04,13-14
11825,17-07-2015,13:27:05,13-14
11826,17-07-2015,13:31:42,13-14
11827,17-07-2015,13:36:00,13-14
11828,17-07-2015,13:36:33,13-14
11829,17-07-2015,13:51:10,13-14
11830,17-07-2015,14:08:04,14-15
11831,17-07-2015,14:08:42,14-15
11832,17-07-2015,14:08:59,14-15
11833,17-07-2015,14:15:34,14-15
11834,17-07-2015,14:18:41,14-15
11835,17-07-2015,14:25:53,14-15
11836,17-07-2015,14:36:22,14-15
11837,17-07-2015,15:02:56,15-16
11838,17-07-2015,15:39:43,15-16
11839,17-07-2015,15:39:46,15-16
11840,17-07-2015,15:55:53,15-16
11841,17-07-2015,15:58:03,15-16
11842,17-07-2015,16:05:59,16-17
11843,17-07-2015,16:06:03,16-17
11844,17-07-2015,16:19:46,16-17
11845,17-07-2015,16:23:58,16-17
11846,17-07-2015,16:25:52,16-17
11847,17-07-2015,16:30:03,16-17
11848,17-07-2015,16:34:16,16-17
11849,17-07-2015,16:36:57,16-17
11850,17-07-2015,17:04:25,17-18
11851,17-07-2015,17:08:21,17-18
11852,17-07-2015,17:30:22,17-18
11853,17-07-2015,17:35:40,17-18
11854,17-07-2015,17:40:21,17-18
11855,17-07-2015,18:08:40,18-19
11856,17-07-2015,18:08:42,18-19
11857,17-07-2015,18:09:57,18-19
11858,17-07-2015,18:10:56,18-19
11859,17-07-2015,18:30:15,18-19
11860,17-07-2015,18:44:59,18-19
11861,17-07-2015,18:47:11,18-19
11862,17-07-2015,19:00:42,19-20
11863,17-07-2015,19:04:51,19-20
11864,17-07-2015,19:13:43,19-20
11865,17-07-2015,19:24:53,19-20
11866,17-07-2015,19:47:50,19-20
11867,17-07-2015,20:10:17,20-21
11868,17-07-2015,20:15:48,20-21
11869,17-07-2015,20:17:34,20-21
11870,17-07-2015,20:27:08,20-21
11871,17-07-2015,20:29:22,20-21
11872,17-07-2015,20:46:42,20-21
11873,17-07-2015,20:56:48,20-21
11874,17-07-2015,20:56:50,20-21
11875,17-07-2015,21:01:20,21-22
11876,17-07-2015,21:02:37,21-22
11877,17-07-2015,21:04:42,21-22
11878,17-07-2015,21:30:34,21-22
11879,17-07-2015,21:39:11,21-22
11880,17-07-2015,21:41:26,21-22
11881,17-07-2015,21:47:55,21-22
11882,17-07-2015,21:49:05,21-22
11883,17-07-2015,21:50:40,21-22
11884,17-07-2015,21:50:52,21-22
11885,17-07-2015,21:56:46,21-22
11886,17-07-2015,21:57:33,21-22
11887,17-07-2015,21:58:33,21-22
11888,17-07-2015,22:00:04,22-23
11889,17-07-2015,22:03:00,22-23
11890,17-07-2015,22:03:20,22-23
11891,17-07-2015,22:12:43,22-23
11892,17-07-2015,22:20:17,22-23
11893,17-07-2015,23:03:47,23-24
11894,18-07-2015,11:48:20,11-12
11895,18-07-2015,12:06:19,12-13
11896,18-07-2015,12:18:57,12-13
11897,18-07-2015,12:35:25,12-13
11898,18-07-2015,12:38:55,12-13
11899,18-07-2015,13:00:38,13-14
11900,18-07-2015,13:16:25,13-14
11901,18-07-2015,13:42:45,13-14
11902,18-07-2015,13:46:21,13-14
11903,18-07-2015,13:48:50,13-14
11904,18-07-2015,13:54:23,13-14
11905,18-07-2015,13:57:38,13-14
11906,18-07-2015,14:26:08,14-15
11907,18-07-2015,14:33:14,14-15
11908,18-07-2015,15:01:39,15-16
11909,18-07-2015,15:02:32,15-16
11910,18-07-2015,15:09:05,15-16
11911,18-07-2015,15:35:28,15-16
11912,18-07-2015,15:40:14,15-16
11913,18-07-2015,16:30:37,16-17
11914,18-07-2015,16:31:40,16-17
11915,18-07-2015,16:43:19,16-17
11916,18-07-2015,16:43:53,16-17
11917,18-07-2015,16:47:09,16-17
11918,18-07-2015,16:56:08,16-17
11919,18-07-2015,16:56:19,16-17
11920,18-07-2015,17:29:49,17-18
11921,18-07-2015,17:54:02,17-18
11922,18-07-2015,17:54:33,17-18
11923,18-07-2015,18:00:54,18-19
11924,18-07-2015,18:04:25,18-19
11925,18-07-2015,18:09:53,18-19
11926,18-07-2015,18:10:36,18-19
11927,18-07-2015,18:18:50,18-19
11928,18-07-2015,18:40:08,18-19
11929,18-07-2015,18:40:24,18-19
11930,18-07-2015,18:40:28,18-19
11931,18-07-2015,18:50:59,18-19
11932,18-07-2015,18:52:23,18-19
11933,18-07-2015,19:03:13,19-20
11934,18-07-2015,19:34:26,19-20
11935,18-07-2015,19:39:37,19-20
11936,18-07-2015,19:45:16,19-20
11937,18-07-2015,19:45:43,19-20
11938,18-07-2015,19:46:35,19-20
11939,18-07-2015,19:49:09,19-20
11940,18-07-2015,19:49:10,19-20
11941,18-07-2015,19:53:32,19-20
11942,18-07-2015,20:00:10,20-21
11943,18-07-2015,20:32:44,20-21
11944,18-07-2015,20:35:35,20-21
11945,18-07-2015,21:21:29,21-22
11946,18-07-2015,21:29:31,21-22
11947,18-07-2015,22:04:30,22-23
11948,19-07-2015,12:20:39,12-13
11949,19-07-2015,13:05:00,13-14
11950,19-07-2015,13:06:14,13-14
11951,19-07-2015,13:25:12,13-14
11952,19-07-2015,13:32:11,13-14
11953,19-07-2015,13:34:29,13-14
11954,19-07-2015,13:52:17,13-14
11955,19-07-2015,13:55:33,13-14
11956,19-07-2015,13:55:42,13-14
11957,19-07-2015,13:58:17,13-14
11958,19-07-2015,14:00:17,14-15
11959,19-07-2015,14:09:33,14-15
11960,19-07-2015,14:12:49,14-15
11961,19-07-2015,15:00:55,15-16
11962,19-07-2015,15:02:02,15-16
11963,19-07-2015,15:03:20,15-16
11964,19-07-2015,15:16:42,15-16
11965,19-07-2015,15:33:29,15-16
11966,19-07-2015,15:45:24,15-16
11967,19-07-2015,15:57:09,15-16
11968,19-07-2015,16:05:21,16-17
11969,19-07-2015,16:07:06,16-17
11970,19-07-2015,16:18:25,16-17
11971,19-07-2015,16:29:34,16-17
11972,19-07-2015,16:41:08,16-17
11973,19-07-2015,16:51:21,16-17
11974,19-07-2015,16:52:10,16-17
11975,19-07-2015,16:55:56,16-17
11976,19-07-2015,17:10:10,17-18
11977,19-07-2015,17:35:06,17-18
11978,19-07-2015,17:47:27,17-18
11979,19-07-2015,17:55:16,17-18
11980,19-07-2015,18:05:57,18-19
11981,19-07-2015,18:12:02,18-19
11982,19-07-2015,18:18:32,18-19
11983,19-07-2015,18:19:23,18-19
11984,19-07-2015,18:21:05,18-19
11985,19-07-2015,18:24:31,18-19
11986,19-07-2015,18:25:50,18-19
11987,19-07-2015,18:29:49,18-19
11988,19-07-2015,18:39:20,18-19
11989,19-07-2015,18:42:25,18-19
11990,19-07-2015,18:45:39,18-19
11991,19-07-2015,18:48:55,18-19
11992,19-07-2015,19:04:25,19-20
11993,19-07-2015,19:15:54,19-20
11994,19-07-2015,19:23:44,19-20
11995,19-07-2015,19:27:03,19-20
11996,19-07-2015,19:43:33,19-20
11997,19-07-2015,21:12:50,21-22
11998,19-07-2015,21:31:19,21-22
11999,19-07-2015,21:42:54,21-22
12000,19-07-2015,22:10:03,22-23
12001,20-07-2015,11:30:52,11-12
12002,20-07-2015,11:39:13,11-12
12003,20-07-2015,11:50:01,11-12
12004,20-07-2015,11:50:52,11-12
12005,20-07-2015,11:52:00,11-12
12006,20-07-2015,12:01:18,12-13
12007,20-07-2015,12:29:54,12-13
12008,20-07-2015,12:49:08,12-13
12009,20-07-2015,12:58:31,12-13
12010,20-07-2015,13:03:53,13-14
12011,20-07-2015,13:05:44,13-14
12012,20-07-2015,13:07:12,13-14
12013,20-07-2015,13:10:59,13-14
12014,20-07-2015,13:16:44,13-14
12015,20-07-2015,13:23:12,13-14
12016,20-07-2015,13:23:18,13-14
12017,20-07-2015,13:34:56,13-14
12018,20-07-2015,13:50:31,13-14
12019,20-07-2015,13:55:06,13-14
12020,20-07-2015,14:09:21,14-15
12021,20-07-2015,14:11:23,14-15
12022,20-07-2015,14:17:06,14-15
12023,20-07-2015,14:20:14,14-15
12024,20-07-2015,15:13:57,15-16
12025,20-07-2015,15:21:28,15-16
12026,20-07-2015,15:21:56,15-16
12027,20-07-2015,15:26:41,15-16
12028,20-07-2015,15:35:42,15-16
12029,20-07-2015,15:53:10,15-16
12030,20-07-2015,15:54:30,15-16
12031,20-07-2015,15:54:58,15-16
12032,20-07-2015,15:55:38,15-16
12033,20-07-2015,16:00:21,16-17
12034,20-07-2015,16:18:25,16-17
12035,20-07-2015,16:26:04,16-17
12036,20-07-2015,17:18:59,17-18
12037,20-07-2015,17:29:02,17-18
12038,20-07-2015,17:38:43,17-18
12039,20-07-2015,17:45:13,17-18
12040,20-07-2015,18:13:02,18-19
12041,20-07-2015,18:23:07,18-19
12042,20-07-2015,18:24:45,18-19
12043,20-07-2015,18:25:40,18-19
12044,20-07-2015,18:39:30,18-19
12045,20-07-2015,18:45:56,18-19
12046,20-07-2015,18:54:19,18-19
12047,20-07-2015,19:10:56,19-20
12048,20-07-2015,19:11:52,19-20
12049,20-07-2015,19:16:23,19-20
12050,20-07-2015,19:22:48,19-20
12051,20-07-2015,19:26:11,19-20
12052,20-07-2015,19:29:55,19-20
12053,20-07-2015,19:46:07,19-20
12054,20-07-2015,19:46:34,19-20
12055,20-07-2015,20:00:27,20-21
12056,20-07-2015,20:10:28,20-21
12057,20-07-2015,20:18:29,20-21
12058,20-07-2015,20:34:39,20-21
12059,20-07-2015,21:06:14,21-22
12060,21-07-2015,11:19:15,11-12
12061,21-07-2015,11:46:22,11-12
12062,21-07-2015,11:49:20,11-12
12063,21-07-2015,11:53:51,11-12
12064,21-07-2015,11:55:10,11-12
12065,21-07-2015,12:08:15,12-13
12066,21-07-2015,12:12:10,12-13
12067,21-07-2015,12:29:53,12-13
12068,21-07-2015,12:31:56,12-13
12069,21-07-2015,12:35:18,12-13
12070,21-07-2015,12:54:21,12-13
12071,21-07-2015,13:04:34,13-14
12072,21-07-2015,13:17:05,13-14
12073,21-07-2015,13:27:28,13-14
12074,21-07-2015,13:33:17,13-14
12075,21-07-2015,13:36:36,13-14
12076,21-07-2015,13:53:14,13-14
12077,21-07-2015,14:11:31,14-15
12078,21-07-2015,14:31:56,14-15
12079,21-07-2015,14:52:32,14-15
12080,21-07-2015,14:56:13,14-15
12081,21-07-2015,15:22:25,15-16
12082,21-07-2015,15:29:00,15-16
12083,21-07-2015,15:29:17,15-16
12084,21-07-2015,15:37:03,15-16
12085,21-07-2015,15:44:48,15-16
12086,21-07-2015,15:47:58,15-16
12087,21-07-2015,15:51:49,15-16
12088,21-07-2015,15:58:47,15-16
12089,21-07-2015,16:01:21,16-17
12090,21-07-2015,16:04:10,16-17
12091,21-07-2015,16:04:53,16-17
12092,21-07-2015,16:36:16,16-17
12093,21-07-2015,16:53:57,16-17
12094,21-07-2015,17:10:51,17-18
12095,21-07-2015,17:35:58,17-18
12096,21-07-2015,17:52:12,17-18
12097,21-07-2015,18:09:57,18-19
12098,21-07-2015,18:11:15,18-19
12099,21-07-2015,18:21:01,18-19
12100,21-07-2015,18:34:16,18-19
12101,21-07-2015,18:34:35,18-19
12102,21-07-2015,18:52:26,18-19
12103,21-07-2015,18:56:08,18-19
12104,21-07-2015,19:05:49,19-20
12105,21-07-2015,19:12:16,19-20
12106,21-07-2015,19:13:19,19-20
12107,21-07-2015,19:23:53,19-20
12108,21-07-2015,20:03:18,20-21
12109,21-07-2015,20:14:22,20-21
12110,21-07-2015,20:47:23,20-21
12111,21-07-2015,21:01:38,21-22
12112,21-07-2015,21:09:34,21-22
12113,21-07-2015,21:11:40,21-22
12114,21-07-2015,21:15:17,21-22
12115,22-07-2015,11:37:54,11-12
12116,22-07-2015,11:39:20,11-12
12117,22-07-2015,11:52:09,11-12
12118,22-07-2015,11:56:05,11-12
12119,22-07-2015,11:57:15,11-12
12120,22-07-2015,12:09:55,12-13
